Customer_ID,Age,Gender,City,Customer_Segment,Signup_Date
CUS104643,43,Other,Chennai,New,2025-02-10
CUS106901,65,Male,Pune,New,2024-04-15
CUS105162,62,Other,Pune,Returning,2023-04-25
CUS105227,23,Female,Pune,New,2023-10-05
CUS102856,43,Male,Mumbai,Returning,2023-01-05
CUS101861,62,Male,Chennai,Returning,2025-03-19
CUS102659,57,Female,Kolkata,New,2024-06-19
CUS103384,39,Female,Bengaluru,New,2025-01-04
CUS107529,18,Female,Kolkata,Loyal,2024-05-30
CUS107855,49,Male,Kolkata,Returning,2024-11-30
CUS105434,56,Female,Pune,Loyal,2024-07-01
CUS104733,64,Female,Chennai,New,2024-12-20
CUS103331,46,Male,Mumbai,Returning,2023-08-01
CUS106706,52,Male,Hyderabad,Loyal,2024-11-27
CUS106997,36,Male,Hyderabad,New,2025-03-17
CUS105728,20,Female,Delhi,Returning,2023-12-29
CUS102096,47,Male,Kolkata,Loyal,2023-03-17
CUS102003,29,Female,Kolkata,Returning,2024-12-13
CUS105584,51,Male,Bengaluru,Returning,2023-10-10
CUS105017,62,Female,Chennai,New,2025-06-05
CUS100546,45,Female,Ahmedabad,Returning,2024-07-05
CUS101449,45,Female,Pune,Loyal,2024-01-03
CUS105694,63,Female,Delhi,Returning,2023-02-02
CUS102610,37,Female,Bengaluru,New,2023-05-31
CUS101900,52,Female,Kolkata,High Value,2023-11-12
CUS106465,50,Male,Chennai,High Value,2023-07-29
CUS102757,46,Male,Delhi,Returning,2025-02-25
CUS101885,46,Male,Delhi,New,2023-05-11
CUS107923,39,Male,Pune,New,2024-11-12
CUS106222,63,Male,Pune,Loyal,2024-08-10
CUS102097,32,Female,Chennai,Loyal,2024-04-30
CUS107132,64,Male,Chennai,Loyal,2023-04-20
CUS107366,41,Female,Pune,Loyal,2024-06-13
CUS100836,31,Male,Ahmedabad,High Value,2025-04-09
CUS103471,19,Female,Chennai,Loyal,2025-03-27
CUS104697,23,Female,Ahmedabad,Returning,2024-02-25
CUS106526,42,Female,Hyderabad,Returning,2024-07-11
CUS102171,53,Female,Hyderabad,Returning,2023-01-28
CUS107044,54,Female,Chennai,New,2023-04-02
CUS100398,29,Female,Chennai,Loyal,2024-10-29
CUS102010,34,Female,Chennai,Returning,2024-06-27
CUS107875,29,Other,Bengaluru,Returning,2023-04-08
CUS101283,23,Male,Kolkata,Loyal,2023-07-30
CUS105792,65,Female,Bengaluru,Returning,2023-01-18
CUS106003,44,Female,Hyderabad,New,2023-08-28
CUS104256,53,Male,Kolkata,Loyal,2023-04-05
CUS101836,47,Male,Kolkata,Returning,2025-01-21
CUS101019,29,Male,Mumbai,Returning,2024-08-10
CUS105942,46,Female,Ahmedabad,Returning,2024-09-27
CUS101326,35,Female,Chennai,New,2024-06-03
CUS105106,36,Male,Chennai,Loyal,2024-08-10
CUS100475,25,Male,Mumbai,New,2025-04-29
CUS102810,45,Male,Bengaluru,New,2024-09-14
CUS106972,38,Female,Delhi,Returning,2024-12-14
CUS101651,43,Male,Pune,New,2024-07-30
CUS107611,63,Female,Mumbai,New,2023-07-29
CUS107149,54,Female,Mumbai,Returning,2023-09-01
CUS102528,47,Male,Chennai,Loyal,2024-11-23
CUS101206,61,Male,Chennai,High Value,2023-11-27
CUS105339,22,Male,Ahmedabad,Loyal,2024-02-14
CUS107419,56,Male,Ahmedabad,New,2023-02-24
CUS106315,20,Male,Mumbai,New,2023-12-17
CUS106795,49,Male,Hyderabad,New,2024-01-24
CUS100867,62,Male,Ahmedabad,New,2023-12-11
CUS102974,18,Female,Kolkata,New,2024-07-24
CUS105093,27,Male,Pune,Returning,2025-03-22
CUS100541,18,Female,Chennai,New,2025-03-26
CUS101132,47,Male,Bengaluru,New,2024-02-06
CUS107942,55,Male,Hyderabad,New,2023-07-27
CUS106471,41,Female,Ahmedabad,New,2025-02-11
CUS103390,37,Male,Bengaluru,High Value,2024-11-03
CUS105907,47,Male,Bengaluru,Loyal,2024-01-21
CUS102962,54,Male,Mumbai,Returning,2023-08-06
CUS104155,59,Female,Chennai,Returning,2025-06-11
CUS103259,42,Male,Ahmedabad,New,2024-10-25
CUS105333,18,Male,Chennai,Loyal,2023-05-22
CUS102583,64,Female,Mumbai,New,2024-09-29
CUS102813,27,Female,Ahmedabad,New,2023-10-14
CUS106367,38,Male,Ahmedabad,New,2023-04-19
CUS107104,45,Female,Mumbai,Returning,2023-10-10
CUS106049,64,Female,Kolkata,Returning,2024-01-02
CUS103586,32,Male,Chennai,New,2024-11-19
CUS107837,20,Female,Kolkata,Loyal,2025-03-27
CUS105375,27,Male,Chennai,New,2023-07-14
CUS102630,35,Female,Mumbai,Loyal,2023-02-22
CUS106569,52,Male,Delhi,New,2025-05-05
CUS105239,32,Female,Pune,Returning,2024-01-24
CUS101080,56,Male,Kolkata,New,2024-09-05
CUS104283,58,Female,Ahmedabad,Returning,2023-09-12
CUS102085,37,Female,Chennai,New,2024-03-10
CUS102452,20,Female,Mumbai,Returning,2025-01-14
CUS104966,23,Female,Delhi,New,2023-11-28
CUS102023,39,Female,Ahmedabad,New,2023-07-30
CUS105426,63,Male,Ahmedabad,Returning,2024-05-24
CUS106307,44,Male,Ahmedabad,Returning,2025-06-15
CUS100226,30,Female,Delhi,New,2024-03-08
CUS101013,27,Male,Hyderabad,Returning,2023-04-08
CUS101929,56,Female,Pune,Returning,2024-01-26
CUS106519,31,Male,Kolkata,Loyal,2024-09-18
CUS101404,34,Male,Kolkata,Loyal,2023-12-15
CUS102179,37,Male,Bengaluru,New,2024-07-15
CUS100697,25,Male,Kolkata,Returning,2023-07-23
CUS101124,39,Male,Kolkata,New,2023-02-07
CUS103895,56,Female,Ahmedabad,Returning,2024-09-10
CUS105110,61,Female,Pune,Loyal,2023-01-22
CUS101778,52,Female,Bengaluru,New,2025-02-13
CUS105245,24,Female,Chennai,Loyal,2023-03-01
CUS102634,52,Male,Kolkata,Loyal,2025-05-07
CUS103489,27,Female,Hyderabad,New,2023-03-21
CUS101037,44,Female,Bengaluru,New,2023-02-09
CUS102256,43,Female,Bengaluru,New,2023-02-19
CUS105499,38,Female,Bengaluru,High Value,2023-02-11
CUS100313,53,Male,Chennai,Returning,2025-06-18
CUS102649,48,Female,Pune,Returning,2023-12-01
CUS102281,53,Female,Pune,Returning,2023-09-21
CUS105887,45,Female,Pune,Loyal,2023-05-02
CUS102547,29,Male,Chennai,Returning,2024-12-15
CUS105132,45,Female,Delhi,New,2023-03-27
CUS102159,19,Female,Chennai,Returning,2023-08-03
CUS103137,34,Other,Bengaluru,Returning,2024-07-01
CUS106813,28,Male,Mumbai,New,2024-09-19
CUS103967,48,Male,Ahmedabad,Returning,2024-12-11
CUS101428,37,Female,Kolkata,New,2023-08-09
CUS105831,55,Male,Kolkata,New,2025-02-23
CUS102520,39,Male,Mumbai,Returning,2025-03-24
CUS105281,62,Female,Bengaluru,Returning,2023-01-07
CUS105944,23,Male,Kolkata,Returning,2023-07-04
CUS106071,36,Male,Delhi,New,2024-12-30
CUS100448,18,Female,Kolkata,Returning,2025-01-30
CUS105186,51,Male,Chennai,Loyal,2024-02-03
CUS101284,54,Male,Mumbai,Returning,2023-08-10
CUS103727,60,Male,Chennai,Loyal,2024-02-14
CUS100361,42,Male,Delhi,New,2024-10-02
CUS106607,47,Male,Mumbai,Loyal,2025-06-18
CUS106538,30,Male,Delhi,Returning,2023-10-07
CUS105149,39,Male,Mumbai,Returning,2024-10-28
CUS102460,53,Female,Kolkata,New,2025-03-15
CUS100022,62,Male,Mumbai,New,2024-10-02
CUS102066,48,Female,Pune,Loyal,2023-08-05
CUS101653,28,Female,Bengaluru,New,2025-04-23
CUS100702,19,Male,Bengaluru,New,2023-01-01
CUS105946,29,Male,Ahmedabad,New,2023-02-22
CUS102743,26,Male,Kolkata,New,2024-04-21
CUS101376,58,Female,Mumbai,Returning,2024-09-09
CUS107544,29,Female,Hyderabad,New,2025-01-29
CUS102468,32,Male,Chennai,New,2023-11-05
CUS103754,64,Female,Delhi,New,2023-07-15
CUS102325,34,Male,Mumbai,New,2024-11-09
CUS100460,40,Male,Hyderabad,Returning,2024-02-01
CUS105163,33,Male,Hyderabad,Returning,2024-10-11
CUS104183,41,Female,Mumbai,New,2023-07-23
CUS104082,31,Male,Delhi,Returning,2023-01-21
CUS101486,56,Male,Delhi,Returning,2024-05-27
CUS103678,39,Male,Mumbai,Loyal,2024-04-08
CUS100282,34,Female,Kolkata,Returning,2023-09-22
CUS104558,23,Female,Pune,Loyal,2023-10-06
CUS104308,41,Female,Ahmedabad,New,2025-01-27
CUS104865,24,Female,Bengaluru,New,2025-06-13
CUS103537,46,Male,Bengaluru,Returning,2023-12-11
CUS105775,60,Female,Chennai,New,2023-09-02
CUS102581,40,Male,Pune,New,2025-05-28
CUS101368,55,Male,Ahmedabad,Loyal,2024-03-07
CUS107397,43,Other,Mumbai,New,2025-05-08
CUS105513,54,Male,Mumbai,New,2024-08-25
CUS100597,38,Male,Hyderabad,New,2024-05-21
CUS104351,28,Female,Mumbai,New,2023-07-24
CUS106661,35,Male,Pune,Returning,2023-02-11
CUS104758,31,Female,Chennai,Loyal,2023-12-08
CUS106040,43,Female,Hyderabad,New,2025-05-05
CUS103468,43,Female,Pune,Loyal,2023-06-03
CUS105672,47,Male,Kolkata,New,2024-03-12
CUS102990,22,Male,Hyderabad,New,2023-06-08
CUS107298,63,Female,Bengaluru,Returning,2024-04-13
CUS102544,57,Female,Kolkata,Loyal,2024-07-04
CUS106104,29,Female,Chennai,Returning,2024-10-15
CUS107781,32,Male,Ahmedabad,Returning,2023-08-03
CUS104066,40,Male,Pune,Returning,2024-03-02
CUS103988,19,Female,Kolkata,New,2024-07-02
CUS107919,54,Male,Delhi,Loyal,2024-06-30
CUS100685,62,Male,Delhi,New,2024-11-29
CUS105652,46,Male,Chennai,New,2023-01-16
CUS103243,30,Male,Hyderabad,New,2024-03-15
CUS106353,53,Male,Kolkata,Returning,2025-04-24
CUS104083,58,Female,Delhi,Returning,2024-03-24
CUS102837,58,Female,Ahmedabad,High Value,2023-02-19
CUS103697,53,Female,Delhi,High Value,2024-03-27
CUS104941,32,Male,Pune,Loyal,2024-06-20
CUS107688,23,Female,Mumbai,New,2024-11-20
CUS104040,57,Female,Hyderabad,New,2023-12-01
CUS102230,42,Male,Hyderabad,Returning,2024-01-06
CUS105994,52,Male,Chennai,Loyal,2023-03-31
CUS102320,57,Male,Mumbai,Loyal,2024-11-16
CUS104878,47,Female,Bengaluru,Returning,2023-12-31
CUS100521,53,Male,Kolkata,New,2023-09-29
CUS100522,57,Male,Pune,Loyal,2023-10-15
CUS107636,51,Male,Delhi,New,2024-03-10
CUS106601,50,Male,Hyderabad,Returning,2024-12-20
CUS106598,38,Male,Mumbai,New,2023-01-04
CUS107122,46,Male,Hyderabad,Returning,2024-01-03
CUS100780,53,Male,Hyderabad,New,2025-06-15
CUS106418,45,Female,Delhi,New,2023-12-14
CUS107193,42,Male,Ahmedabad,Returning,2023-09-06
CUS100651,61,Male,Kolkata,Returning,2024-08-16
CUS106126,65,Male,Kolkata,Returning,2024-11-23
CUS102196,21,Male,Delhi,New,2023-12-11
CUS100369,22,Male,Mumbai,Loyal,2023-12-13
CUS105385,42,Other,Delhi,New,2025-06-17
CUS104214,62,Male,Delhi,Returning,2023-08-08
CUS100377,39,Female,Bengaluru,New,2024-06-15
CUS106060,26,Female,Chennai,Loyal,2024-01-29
CUS102216,28,Female,Kolkata,Returning,2023-04-17
CUS106251,38,Female,Ahmedabad,Loyal,2025-05-14
CUS101613,38,Male,Ahmedabad,New,2023-05-25
CUS107360,40,Male,Ahmedabad,New,2023-04-12
CUS103632,60,Female,Hyderabad,Returning,2024-06-25
CUS100962,53,Male,Chennai,New,2024-06-23
CUS107380,53,Female,Kolkata,New,2024-12-13
CUS107698,25,Other,Hyderabad,Returning,2024-09-29
CUS106257,36,Male,Pune,Loyal,2024-07-14
CUS105566,24,Male,Delhi,Returning,2025-03-29
CUS100359,63,Female,Pune,Returning,2023-09-05
CUS103839,43,Male,Delhi,Returning,2024-11-27
CUS107960,53,Female,Hyderabad,Returning,2023-06-13
CUS101246,34,Female,Pune,New,2024-07-21
CUS107435,40,Male,Mumbai,New,2023-06-06
CUS105087,55,Male,Ahmedabad,Loyal,2023-02-26
CUS103694,30,Female,Bengaluru,New,2025-04-01
CUS106919,26,Male,Bengaluru,High Value,2023-08-20
CUS102567,46,Female,Ahmedabad,Returning,2025-03-06
CUS103423,55,Female,Pune,High Value,2023-04-28
CUS102037,48,Female,Ahmedabad,New,2023-05-14
CUS100772,39,Male,Kolkata,New,2023-06-20
CUS107536,55,Male,Kolkata,Returning,2025-03-15
CUS103562,63,Female,Kolkata,New,2024-04-28
CUS107763,26,Male,Chennai,New,2023-07-29
CUS107497,65,Female,Mumbai,Loyal,2024-08-07
CUS105436,31,Female,Delhi,New,2024-09-02
CUS104531,29,Male,Chennai,New,2023-01-20
CUS101674,65,Male,Kolkata,Loyal,2023-06-04
CUS100365,19,Female,Mumbai,New,2023-08-07
CUS105394,29,Female,Pune,New,2023-12-15
CUS105316,45,Female,Bengaluru,High Value,2024-02-27
CUS104327,56,Male,Mumbai,New,2023-11-16
CUS100147,65,Male,Chennai,New,2023-09-14
CUS107210,38,Female,Kolkata,High Value,2023-10-26
CUS103088,42,Male,Ahmedabad,New,2023-06-25
CUS106473,51,Male,Mumbai,Loyal,2025-05-02
CUS100407,18,Female,Hyderabad,New,2024-05-04
CUS107573,20,Male,Hyderabad,New,2025-05-15
CUS103456,21,Male,Delhi,Returning,2024-09-05
CUS104182,46,Male,Ahmedabad,New,2023-09-19
CUS103576,24,Female,Ahmedabad,New,2024-01-17
CUS103271,45,Female,Bengaluru,High Value,2023-07-19
CUS104940,30,Other,Ahmedabad,Returning,2025-05-19
CUS101031,50,Male,Pune,New,2025-04-26
CUS105379,41,Female,Ahmedabad,High Value,2023-08-09
CUS100855,25,Male,Pune,High Value,2025-03-22
CUS103926,41,Male,Kolkata,Loyal,2024-03-04
CUS100078,36,Male,Mumbai,Returning,2023-05-08
CUS102247,28,Female,Bengaluru,New,2025-01-28
CUS106083,56,Female,Pune,New,2024-07-10
CUS107491,25,Female,Chennai,New,2023-11-21
CUS107541,42,Female,Chennai,High Value,2023-10-24
CUS106351,57,Male,Delhi,New,2024-09-26
CUS107301,21,Female,Delhi,Returning,2024-12-21
CUS100788,19,Male,Pune,New,2024-07-04
CUS102279,43,Other,Mumbai,Loyal,2023-10-21
CUS104095,25,Male,Delhi,Returning,2023-05-07
CUS103897,23,Female,Delhi,Loyal,2023-09-07
CUS105351,53,Female,Bengaluru,Loyal,2023-10-17
CUS103631,56,Female,Ahmedabad,High Value,2023-11-28
CUS106149,46,Other,Hyderabad,Loyal,2025-01-13
CUS100424,46,Male,Hyderabad,Returning,2023-04-22
CUS100392,39,Female,Chennai,New,2023-06-29
CUS106240,28,Male,Pune,New,2025-01-04
CUS104200,52,Male,Ahmedabad,New,2024-03-03
CUS102672,64,Female,Hyderabad,High Value,2023-06-26
CUS107503,21,Male,Delhi,New,2023-01-13
CUS105551,21,Male,Hyderabad,High Value,2023-07-23
CUS103493,60,Male,Hyderabad,New,2024-02-12
CUS101459,41,Female,Ahmedabad,New,2024-07-08
CUS105929,52,Male,Pune,Returning,2024-06-16
CUS105547,47,Female,Chennai,New,2025-05-02
CUS105446,18,Female,Hyderabad,New,2025-02-19
CUS103835,22,Female,Delhi,New,2024-04-24
CUS107168,38,Male,Pune,New,2024-01-20
CUS106354,37,Female,Mumbai,Returning,2024-12-05
CUS107805,60,Male,Pune,Returning,2025-01-26
CUS104724,32,Male,Pune,Returning,2025-06-14
CUS106370,55,Female,Delhi,Returning,2025-06-15
CUS102355,47,Male,Delhi,Returning,2024-06-18
CUS102442,57,Male,Pune,New,2024-11-10
CUS105556,22,Male,Ahmedabad,New,2024-02-28
CUS107525,65,Male,Bengaluru,Loyal,2023-11-11
CUS106384,39,Male,Mumbai,Returning,2023-05-08
CUS100464,29,Male,Pune,Returning,2023-05-29
CUS100163,41,Male,Ahmedabad,New,2023-07-27
CUS107096,25,Female,Pune,New,2024-07-03
CUS107345,39,Male,Pune,Returning,2024-01-19
CUS107857,65,Male,Delhi,New,2023-12-26
CUS102009,40,Male,Mumbai,Loyal,2023-03-07
CUS103084,52,Male,Chennai,New,2023-07-09
CUS100900,49,Male,Chennai,New,2024-09-23
CUS106422,53,Other,Pune,Returning,2024-01-23
CUS104837,29,Male,Kolkata,New,2025-02-21
CUS102293,42,Other,Hyderabad,Returning,2025-04-26
CUS104481,23,Other,Hyderabad,High Value,2023-11-18
CUS105302,47,Male,Delhi,Returning,2025-02-06
CUS104605,39,Female,Delhi,New,2024-12-18
CUS103716,42,Female,Ahmedabad,Loyal,2024-07-08
CUS106803,26,Male,Chennai,Loyal,2023-10-28
CUS101764,39,Female,Mumbai,Loyal,2023-10-30
CUS101549,19,Female,Pune,New,2024-07-22
CUS103029,33,Other,Bengaluru,Loyal,2024-04-01
CUS106200,48,Female,Pune,Returning,2025-01-06
CUS102044,39,Male,Delhi,Returning,2024-01-02
CUS100767,44,Male,Pune,High Value,2023-03-17
CUS101508,64,Male,Delhi,Returning,2024-12-12
CUS107964,64,Female,Pune,New,2024-02-07
CUS104517,50,Other,Ahmedabad,New,2023-04-24
CUS104219,58,Male,Chennai,New,2023-08-27
CUS106812,33,Male,Chennai,New,2023-06-16
CUS107058,60,Female,Kolkata,Loyal,2023-05-11
CUS103292,28,Male,Delhi,Returning,2023-02-12
CUS100819,34,Female,Ahmedabad,Loyal,2023-04-05
CUS101403,33,Female,Delhi,New,2024-07-17
CUS101382,40,Female,Chennai,High Value,2023-07-06
CUS102148,53,Female,Kolkata,Returning,2023-04-30
CUS101638,45,Male,Bengaluru,Loyal,2023-10-17
CUS107883,48,Male,Ahmedabad,Returning,2024-11-27
CUS100399,37,Male,Chennai,New,2023-09-20
CUS100882,24,Female,Mumbai,New,2024-12-30
CUS103565,37,Male,Ahmedabad,Returning,2024-01-22
CUS107328,19,Male,Chennai,New,2023-03-04
CUS101179,65,Male,Mumbai,New,2024-10-21
CUS104244,61,Female,Chennai,Returning,2024-11-18
CUS105218,32,Male,Bengaluru,Returning,2025-05-07
CUS106419,27,Other,Delhi,High Value,2025-05-03
CUS102130,64,Male,Ahmedabad,High Value,2023-09-06
CUS105078,55,Female,Kolkata,Returning,2025-05-12
CUS100456,25,Male,Delhi,High Value,2023-03-14
CUS107067,26,Male,Delhi,New,2023-05-09
CUS101950,53,Male,Pune,New,2024-04-19
CUS105372,65,Female,Chennai,Returning,2023-05-02
CUS100689,27,Male,Kolkata,Loyal,2025-03-02
CUS106483,58,Female,Hyderabad,Returning,2024-10-29
CUS107917,59,Male,Kolkata,Returning,2023-03-03
CUS101953,23,Male,Delhi,High Value,2025-02-26
CUS102710,23,Female,Delhi,Returning,2024-02-14
CUS106062,65,Female,Ahmedabad,Returning,2023-05-17
CUS106590,21,Male,Ahmedabad,Loyal,2024-02-10
CUS104349,59,Male,Chennai,Returning,2024-06-22
CUS107117,50,Female,Bengaluru,Returning,2025-01-06
CUS101884,53,Male,Ahmedabad,Returning,2023-01-01
CUS106209,20,Male,Ahmedabad,New,2025-01-01
CUS107251,29,Female,Mumbai,New,2023-04-17
CUS102494,63,Male,Hyderabad,High Value,2024-11-30
CUS103036,18,Female,Pune,Loyal,2024-01-23
CUS103603,21,Male,Delhi,Loyal,2025-04-06
CUS100845,24,Female,Ahmedabad,New,2024-08-30
CUS100542,62,Male,Mumbai,Returning,2025-04-01
CUS103724,51,Female,Ahmedabad,Returning,2024-05-10
CUS104187,48,Male,Ahmedabad,New,2025-05-12
CUS103679,51,Female,Bengaluru,High Value,2025-05-29
CUS106549,38,Female,Mumbai,New,2023-09-29
CUS106707,43,Female,Chennai,Loyal,2024-10-22
CUS105642,26,Male,Ahmedabad,Loyal,2025-04-02
CUS102964,37,Female,Pune,High Value,2024-07-10
CUS102529,50,Female,Hyderabad,Returning,2024-04-27
CUS101048,21,Female,Kolkata,Returning,2025-03-06
CUS101960,36,Female,Hyderabad,New,2024-02-28
CUS102530,44,Female,Bengaluru,Returning,2023-07-07
CUS106046,60,Female,Bengaluru,Loyal,2023-02-28
CUS100237,46,Male,Kolkata,Returning,2023-10-09
CUS104917,65,Male,Delhi,High Value,2023-03-20
CUS101133,23,Female,Ahmedabad,New,2025-01-30
CUS106781,43,Male,Chennai,New,2024-08-04
CUS104259,40,Male,Pune,New,2023-10-31
CUS107579,62,Male,Mumbai,Loyal,2024-04-06
CUS106069,33,Female,Hyderabad,New,2024-05-07
CUS106171,44,Male,Hyderabad,High Value,2025-01-09
CUS106330,21,Male,Kolkata,High Value,2024-12-20
CUS102978,27,Male,Mumbai,High Value,2023-11-28
CUS106495,24,Female,Delhi,New,2023-06-11
CUS106311,38,Male,Ahmedabad,Returning,2025-04-03
CUS107450,51,Female,Kolkata,Loyal,2023-05-14
CUS106123,24,Female,Pune,Returning,2024-10-13
CUS103919,41,Female,Kolkata,Loyal,2024-05-25
CUS103138,43,Female,Pune,Returning,2023-02-19
CUS107319,22,Female,Delhi,High Value,2024-04-01
CUS104073,51,Male,Chennai,New,2024-01-28
CUS107133,52,Female,Pune,High Value,2024-02-02
CUS103229,46,Female,Bengaluru,New,2024-03-31
CUS101826,47,Male,Delhi,High Value,2023-11-07
CUS100593,54,Male,Kolkata,New,2023-01-07
CUS102725,58,Male,Chennai,High Value,2024-10-25
CUS104137,49,Female,Chennai,Returning,2024-03-29
CUS100560,52,Female,Delhi,New,2023-04-11
CUS106429,40,Male,Bengaluru,Returning,2024-09-30
CUS105784,61,Male,Kolkata,Returning,2025-05-21
CUS100243,60,Female,Delhi,New,2024-09-18
CUS105435,32,Male,Pune,Loyal,2023-12-05
CUS104437,50,Female,Mumbai,Returning,2024-11-29
CUS105696,43,Female,Hyderabad,Returning,2023-08-18
CUS100405,59,Female,Pune,Loyal,2025-01-05
CUS101442,28,Female,Chennai,High Value,2023-07-07
CUS100261,24,Male,Delhi,Returning,2024-11-04
CUS106079,21,Female,Bengaluru,Returning,2024-10-17
CUS107482,64,Male,Bengaluru,Returning,2024-03-04
CUS101689,64,Male,Chennai,Loyal,2024-08-30
CUS101725,64,Female,Delhi,Loyal,2023-12-03
CUS106689,64,Female,Chennai,New,2024-10-04
CUS104930,37,Female,Ahmedabad,New,2024-10-20
CUS102496,49,Male,Pune,New,2024-11-27
CUS105520,24,Female,Bengaluru,New,2023-07-24
CUS100340,63,Male,Pune,New,2024-06-14
CUS105733,42,Male,Pune,New,2023-11-29
CUS101601,22,Male,Mumbai,Returning,2024-12-15
CUS104576,57,Male,Bengaluru,Returning,2023-11-07
CUS103725,54,Other,Kolkata,High Value,2024-07-26
CUS102785,55,Male,Hyderabad,New,2024-01-31
CUS101523,45,Male,Kolkata,New,2024-05-28
CUS106121,31,Female,Delhi,Returning,2023-06-30
CUS107283,24,Female,Chennai,New,2023-05-19
CUS107598,45,Female,Delhi,New,2025-05-14
CUS106818,59,Male,Bengaluru,Returning,2024-12-20
CUS106630,30,Male,Delhi,New,2024-05-20
CUS101766,59,Female,Pune,Returning,2024-06-06
CUS104037,40,Male,Pune,Returning,2025-02-13
CUS105617,55,Female,Bengaluru,New,2025-04-02
CUS107553,62,Male,Chennai,Returning,2024-05-04
CUS106647,34,Female,Kolkata,Loyal,2024-05-02
CUS107672,38,Female,Hyderabad,New,2024-08-08
CUS100363,38,Female,Mumbai,Loyal,2023-05-24
CUS105367,51,Female,Hyderabad,Returning,2024-07-04
CUS107376,64,Female,Hyderabad,New,2025-02-05
CUS104725,25,Female,Mumbai,Returning,2023-02-17
CUS104443,62,Female,Hyderabad,Returning,2025-04-08
CUS106539,56,Female,Pune,New,2024-03-13
CUS107996,51,Male,Ahmedabad,Returning,2024-07-06
CUS102562,62,Female,Mumbai,Returning,2023-10-18
CUS105746,43,Female,Delhi,Loyal,2023-04-02
CUS107519,51,Female,Bengaluru,High Value,2024-02-06
CUS107613,54,Female,Bengaluru,Loyal,2023-05-11
CUS103083,27,Male,Mumbai,New,2024-08-05
CUS107557,58,Male,Bengaluru,New,2023-09-15
CUS102102,53,Male,Hyderabad,Loyal,2023-12-19
CUS100632,60,Female,Pune,New,2023-05-14
CUS102493,33,Male,Hyderabad,Loyal,2025-03-22
CUS102665,65,Male,Kolkata,Loyal,2023-08-25
CUS105953,47,Male,Hyderabad,Returning,2023-12-24
CUS104406,28,Male,Delhi,Returning,2024-02-15
CUS106575,33,Female,Kolkata,High Value,2023-09-25
CUS107984,47,Female,Kolkata,Loyal,2025-06-08
CUS102334,46,Male,Hyderabad,New,2023-09-02
CUS106296,47,Male,Kolkata,High Value,2025-03-16
CUS103619,19,Male,Ahmedabad,Loyal,2023-02-16
CUS103883,29,Other,Chennai,New,2024-04-25
CUS105577,42,Female,Hyderabad,High Value,2024-08-02
CUS104211,60,Male,Kolkata,High Value,2024-09-26
CUS101494,55,Other,Pune,Returning,2023-02-21
CUS102401,29,Female,Hyderabad,New,2023-04-17
CUS103874,36,Male,Bengaluru,New,2024-01-11
CUS101232,42,Male,Bengaluru,Returning,2023-03-05
CUS102661,32,Male,Delhi,Returning,2025-05-09
CUS102817,18,Male,Kolkata,New,2023-05-25
CUS107494,65,Male,Delhi,Returning,2025-06-09
CUS107908,18,Female,Bengaluru,Loyal,2023-12-22
CUS106515,55,Female,Chennai,Returning,2023-04-26
CUS104153,27,Male,Delhi,Loyal,2024-07-31
CUS106463,64,Other,Mumbai,New,2023-01-02
CUS103061,59,Other,Chennai,High Value,2025-02-14
CUS107005,24,Female,Pune,Returning,2024-08-01
CUS101735,22,Female,Hyderabad,New,2025-04-14
CUS102823,18,Female,Ahmedabad,New,2025-03-01
CUS106263,47,Male,Mumbai,High Value,2025-02-12
CUS105638,26,Male,Ahmedabad,New,2023-06-02
CUS102475,39,Other,Ahmedabad,Returning,2023-09-03
CUS102564,64,Male,Chennai,New,2024-02-04
CUS106688,31,Female,Hyderabad,High Value,2024-05-18
CUS106902,44,Male,Chennai,High Value,2023-02-18
CUS106350,61,Male,Chennai,Returning,2024-03-09
CUS100707,22,Male,Mumbai,New,2025-03-13
CUS103046,20,Male,Hyderabad,New,2024-10-31
CUS106992,49,Male,Chennai,New,2024-10-17
CUS105189,52,Female,Hyderabad,Returning,2024-08-18
CUS107119,61,Other,Kolkata,Returning,2025-04-15
CUS105472,26,Male,Delhi,Returning,2024-02-02
CUS100072,38,Female,Chennai,New,2023-08-26
CUS104448,19,Male,Chennai,Returning,2024-06-03
CUS104839,61,Male,Delhi,High Value,2025-01-08
CUS107675,27,Male,Delhi,New,2023-08-11
CUS105101,59,Male,Delhi,New,2024-09-21
CUS101190,33,Male,Hyderabad,Returning,2023-04-06
CUS102601,19,Female,Mumbai,High Value,2024-07-24
CUS101125,56,Female,Bengaluru,New,2023-04-13
