Record_ID,Campaign_ID,Customer_ID,Date,Impressions,Clicks,Conversions,Spend,Revenue,Device,Audience_Type,CTR_Pct,Conversion_Rate_Pct,ROAS
REC1024669,CMP1064,CUS107799,2024-11-24,87046,8116,687,114072.83,591306.33,Mobile,Prospecting,9.32,8.46,5.18
REC1000998,CMP1041,CUS101853,2024-06-10,20820,801,99,2858.03,16126.76,Mobile,Prospecting,3.85,12.36,5.64
REC1022243,CMP1096,CUS102349,2024-05-24,10131,251,47,1972.76,59521.86,Mobile,Retargeting,2.48,18.73,30.17
REC1020383,CMP1011,CUS104638,2024-12-29,97145,4677,621,77309.71,678159.27,Mobile,Prospecting,4.81,13.28,8.77
REC1007361,CMP1099,CUS102319,2024-12-18,98099,10621,1416,101862.08,1506688.81,Mobile,Prospecting,10.83,13.33,14.79
REC1028131,CMP1108,CUS100680,2025-04-14,16327,1099,142,5431.74,80071.03,Mobile,Retargeting,6.73,12.92,14.74
REC1022796,CMP1075,CUS100956,2025-06-28,65199,3634,570,37565.11,370513.48,Mobile,Prospecting,5.57,15.69,9.86
REC1026766,CMP1097,CUS103642,2024-01-24,42234,4372,456,58802.98,492922.3,Mobile,Lookalike,10.35,10.43,8.38
REC1017384,CMP1075,CUS105390,2024-11-03,92490,5473,270,41629.7,145044.57,Mobile,Retargeting,5.92,4.93,3.48
REC1004768,CMP1105,CUS102093,2025-04-21,64614,1035,83,15326.81,94801.86,Desktop,Prospecting,1.6,8.02,6.19
REC1004281,CMP1007,CUS107291,2024-12-14,96455,9408,285,86246.18,406721.89,Mobile,Prospecting,9.75,3.03,4.72
REC1027682,CMP1054,CUS102814,2025-08-13,30688,1019,174,2383.28,106836.57,Mobile,Prospecting,3.32,17.08,44.83
REC1004533,CMP1070,CUS106442,2024-10-29,24178,2913,62,36452.33,41607.54,Mobile,Lookalike,12.05,2.13,1.14
REC1016686,CMP1025,CUS106586,2024-03-08,8244,482,94,7684.94,131770.57,Mobile,Retargeting,5.85,19.5,17.15
REC1019491,CMP1078,CUS100018,2024-11-16,94133,7339,1331,77924.68,1579944.99,Mobile,Prospecting,7.8,18.14,20.28
REC1031578,CMP1069,CUS104748,2025-01-31,58285,6313,1121,51199.67,120016.38,Desktop,Retargeting,10.83,17.76,2.34
REC1024032,CMP1066,CUS101162,2024-07-20,7689,62,9,1082.04,4328.02,Mobile,Retargeting,0.81,14.52,4
REC1009748,CMP1059,CUS102395,2025-08-31,64049,7023,441,69183.46,97469.09,Tablet,Retargeting,10.97,6.28,1.41
REC1008469,CMP1070,CUS105124,2025-04-12,48527,1057,155,11186.26,167371.31,Mobile,Prospecting,2.18,14.66,14.96
REC1028675,CMP1006,CUS100305,2024-09-07,84346,1417,115,20292.28,165374.95,Mobile,Prospecting,1.68,8.12,8.15
REC1008352,CMP1028,CUS105975,2024-06-07,42907,1328,28,9965.26,35926.32,Desktop,Lookalike,3.1,2.11,3.61
REC1029841,CMP1089,CUS106149,2024-02-29,6007,279,48,4409.31,8294.99,Mobile,Retargeting,4.64,17.2,1.88
REC1002379,CMP1037,CUS100465,2025-09-09,56163,6643,273,40682.71,108775.72,Mobile,Lookalike,11.83,4.11,2.67
REC1025257,CMP1081,CUS100128,2024-10-12,58955,2970,544,27047.3,355889.05,Desktop,Retargeting,5.04,18.32,13.16
REC1017545,CMP1107,CUS102759,2025-07-24,34171,2986,254,19687.89,59347.99,Desktop,Lookalike,8.74,8.51,3.01
REC1017066,CMP1116,CUS102736,2024-10-23,56036,4537,504,61072.75,181005.91,Mobile,Prospecting,8.1,11.11,2.96
REC1000111,CMP1075,CUS100159,2025-07-03,50373,1639,295,27019.77,407144.42,Mobile,Lookalike,3.25,18,15.07
REC1034685,CMP1021,CUS102125,2024-03-19,48495,2961,188,25721.15,69279.08,Mobile,Retargeting,6.11,6.35,2.69
REC1014008,CMP1071,CUS101190,2024-03-22,68509,4390,531,17862.51,744085.54,Mobile,Prospecting,6.41,12.1,41.66
REC1021215,CMP1088,CUS101947,2024-12-13,81031,3908,459,46276.53,143012.87,Tablet,Lookalike,4.82,11.75,3.09
REC1024743,CMP1013,CUS103485,2024-04-04,62044,3789,534,62255.82,610895.75,Mobile,Retargeting,6.11,14.09,9.81
REC1009388,CMP1054,CUS103097,2025-02-14,56074,2318,164,41270.64,178785.44,Mobile,Retargeting,4.13,7.08,4.33
REC1003977,CMP1102,CUS104457,2024-07-04,45653,1746,88,7470.32,125995.47,Desktop,Retargeting,3.82,5.04,16.87
REC1003546,CMP1091,CUS105388,2024-08-10,16587,1930,255,20314.87,40019.71,Tablet,Lookalike,11.64,13.21,1.97
REC1004403,CMP1011,CUS105669,2024-09-28,21211,2408,444,34882.62,171685.8,Mobile,Prospecting,11.35,18.44,4.92
REC1007393,CMP1087,CUS104990,2025-03-14,48734,287,51,4402.06,69697.02,Tablet,Prospecting,0.59,17.77,15.83
REC1011395,CMP1032,CUS103693,2025-10-14,68232,3684,484,42610.61,106934.74,Mobile,Prospecting,5.4,13.14,2.51
REC1001374,CMP1109,CUS102063,2024-09-13,74000,4893,747,84710.64,608639.67,Mobile,Prospecting,6.61,15.27,7.18
REC1026486,CMP1011,CUS100829,2025-10-25,15657,1769,125,8608.78,49968.31,Desktop,Retargeting,11.3,7.07,5.8
REC1004315,CMP1096,CUS105833,2025-01-31,61762,7061,1194,20493.38,684357.5,Desktop,Prospecting,11.43,16.91,33.39
REC1025532,CMP1097,CUS106918,2025-08-15,95610,731,69,4002.58,87731.21,Mobile,Retargeting,0.76,9.44,21.92
REC1004878,CMP1046,CUS105890,2025-06-08,95747,1406,139,5834.73,114375.24,Mobile,Prospecting,1.47,9.89,19.6
REC1002661,CMP1076,CUS103175,2025-10-08,54264,3035,75,51530.78,101915.71,Desktop,Prospecting,5.59,2.47,1.98
REC1028812,CMP1070,CUS102843,2025-08-31,14301,537,85,5618.7,44688.23,Desktop,Prospecting,3.75,15.83,7.95
REC1005702,CMP1003,CUS103028,2024-07-12,22605,424,69,5251.18,18738.49,Mobile,Prospecting,1.88,16.27,3.57
REC1007120,CMP1113,CUS103132,2025-11-12,50001,3511,355,9406.16,462805.51,Mobile,Lookalike,7.02,10.11,49.2
REC1030007,CMP1011,CUS105216,2024-03-13,70966,5524,633,36336.78,68962.82,Mobile,Prospecting,7.78,11.46,1.9
REC1003788,CMP1029,CUS107081,2024-05-03,10110,1015,129,17786.67,11944.04,Desktop,Prospecting,10.04,12.71,0.67
REC1014651,CMP1044,CUS107588,2024-08-12,27608,1377,275,7441.86,97768.53,Mobile,Prospecting,4.99,19.97,13.14
REC1020958,CMP1058,CUS106519,2025-03-16,48881,5750,1066,45882.46,352258.41,Mobile,Prospecting,11.76,18.54,7.68
REC1025641,CMP1093,CUS100064,2024-12-11,96328,1602,136,24341.41,140322.33,Mobile,Retargeting,1.66,8.49,5.76
REC1009468,CMP1106,CUS105476,2024-11-12,32028,438,33,6173.98,2863.18,Mobile,Prospecting,1.37,7.53,0.46
REC1015579,CMP1037,CUS100889,2025-09-12,96644,6887,323,63223.1,101285.1,Mobile,Lookalike,7.13,4.69,1.6
REC1006259,CMP1106,CUS100015,2025-11-18,61718,1403,179,18867.69,100223.61,Mobile,Lookalike,2.27,12.76,5.31
REC1015562,CMP1116,CUS101454,2024-04-05,68355,2285,356,8122.58,353922.28,Mobile,Retargeting,3.34,15.58,43.57
REC1023987,CMP1095,CUS107885,2025-09-15,1660,109,3,1710.79,3419.39,Mobile,Prospecting,6.57,2.75,2
REC1028698,CMP1113,CUS100823,2024-10-25,76108,6290,886,96483.13,732331.48,Desktop,Prospecting,8.26,14.09,7.59
REC1005942,CMP1047,CUS107315,2025-09-17,78174,6865,545,22094.23,386205.63,Tablet,Lookalike,8.78,7.94,17.48
REC1029126,CMP1009,CUS104619,2024-11-25,48770,237,44,1757.46,45560.49,Mobile,Retargeting,0.49,18.57,25.92
REC1023389,CMP1086,CUS100805,2025-09-14,89789,9516,1432,83862.64,1733695.58,Mobile,Prospecting,10.6,15.05,20.67
REC1031292,CMP1038,CUS106169,2024-01-07,75516,6104,1040,15235.35,400753.33,Desktop,Prospecting,8.08,17.04,26.3
REC1014585,CMP1090,CUS105857,2025-03-03,88227,901,96,15700.67,116221.75,Mobile,Lookalike,1.02,10.65,7.4
REC1027585,CMP1018,CUS106244,2024-07-31,76372,6956,724,85259.5,633061.08,Desktop,Prospecting,9.11,10.41,7.43
REC1031542,CMP1002,CUS104096,2025-06-03,66586,4059,175,24770.07,114774.78,Mobile,Prospecting,6.1,4.31,4.63
REC1014619,CMP1110,CUS105598,2025-01-07,64112,2636,524,16561.17,184788.29,Mobile,Prospecting,4.11,19.88,11.16
REC1007334,CMP1099,CUS101296,2025-06-21,57825,5195,700,69322.6,991792.96,Mobile,Retargeting,8.98,13.47,14.31
REC1023034,CMP1114,CUS102502,2024-07-11,93468,7356,1117,65568.12,607854.86,Mobile,Retargeting,7.87,15.18,9.27
REC1026233,CMP1069,CUS105789,2024-01-24,9691,260,17,1049.82,21765.46,Desktop,Lookalike,2.68,6.54,20.73
REC1010431,CMP1090,CUS101997,2024-05-07,92130,2773,472,20564.67,487757.9,Mobile,Prospecting,3.01,17.02,23.72
REC1003651,CMP1049,CUS107637,2024-07-09,16817,465,49,7302.41,29096.8,Mobile,Prospecting,2.77,10.54,3.98
REC1003684,CMP1111,CUS101009,2025-09-30,383,16,0,49.24,0,Mobile,Retargeting,4.18,0,0
REC1019542,CMP1116,CUS102511,2025-03-02,56613,4732,235,41598.18,136774.33,Desktop,Retargeting,8.36,4.97,3.29
REC1023779,CMP1093,CUS105171,2025-04-01,96653,5650,868,88034.32,754134.91,Mobile,Lookalike,5.85,15.36,8.57
REC1029815,CMP1073,CUS102292,2025-10-14,87344,8930,1486,151495.2,1045179.97,Mobile,Prospecting,10.22,16.64,6.9
REC1002481,CMP1085,CUS105360,2024-05-02,13742,1023,10,8729.38,9446.03,Tablet,Prospecting,7.44,0.98,1.08
REC1013788,CMP1043,CUS103127,2024-11-28,73148,3158,77,46592.58,60651.53,Mobile,Prospecting,4.32,2.44,1.3
REC1017486,CMP1118,CUS101768,2025-10-15,44782,2167,421,18253.33,546004.96,Desktop,Lookalike,4.84,19.43,29.91
REC1025284,CMP1034,CUS103042,2024-09-05,84853,6316,349,54090.09,431629.45,Mobile,Prospecting,7.44,5.53,7.98
REC1006903,CMP1029,CUS102267,2025-07-10,23258,156,8,1224.34,6063.67,Desktop,Prospecting,0.67,5.13,4.95
REC1031838,CMP1060,CUS102895,2025-04-20,95594,3966,570,28137.97,195648.14,Mobile,Retargeting,4.15,14.37,6.95
REC1021965,CMP1088,CUS107785,2025-03-09,49579,2385,91,20971.51,128802.92,Mobile,Lookalike,4.81,3.82,6.14
REC1007532,CMP1049,CUS107763,2024-09-12,61731,1003,74,17826.12,31214.18,Mobile,Retargeting,1.62,7.38,1.75
REC1025590,CMP1099,CUS104853,2025-03-04,53984,4590,56,30442.73,35069.52,Desktop,Lookalike,8.5,1.22,1.15
REC1009047,CMP1068,CUS106102,2025-01-18,67234,4995,621,70830.63,517283.58,Tablet,Prospecting,7.43,12.43,7.3
REC1030014,CMP1100,CUS101294,2025-08-25,40002,223,3,2920.12,1036.88,Mobile,Retargeting,0.56,1.35,0.36
REC1001602,CMP1098,CUS103749,2025-11-29,75689,7432,819,20659.6,339965.83,Desktop,Prospecting,9.82,11.02,16.46
REC1011250,CMP1103,CUS100454,2024-07-06,75657,8758,659,142048.01,404406.2,Desktop,Retargeting,11.58,7.52,2.85
REC1032835,CMP1091,CUS105259,2024-05-05,83075,4629,112,21314.35,101481.63,Mobile,Retargeting,5.57,2.42,4.76
REC1032542,CMP1012,CUS102785,2025-07-25,13066,1023,50,3586.91,50075.54,Desktop,Prospecting,7.83,4.89,13.96
REC1014372,CMP1037,CUS104379,2025-08-22,66735,7835,670,117378.98,373189.61,Mobile,Lookalike,11.74,8.55,3.18
REC1030270,CMP1015,CUS107809,2025-06-12,79107,4460,413,52482.49,398311.11,Mobile,Prospecting,5.64,9.26,7.59
REC1027536,CMP1077,CUS104689,2025-06-22,65566,7436,1154,103546.06,927926.64,Mobile,Prospecting,11.34,15.52,8.96
REC1000318,CMP1083,CUS105594,2025-02-03,81049,2345,263,14421.24,97322.82,Mobile,Prospecting,2.89,11.22,6.75
REC1031731,CMP1011,CUS102800,2025-02-11,59232,3552,328,58214.27,431380.92,Mobile,Retargeting,6,9.23,7.41
REC1024252,CMP1043,CUS102525,2024-03-19,18695,1925,316,10206.21,326813.02,Desktop,Prospecting,10.3,16.42,32.02
REC1004312,CMP1113,CUS105997,2024-12-17,79387,2715,249,26220.24,84195.92,Mobile,Prospecting,3.42,9.17,3.21
REC1025412,CMP1116,CUS101831,2025-02-21,84507,5648,514,73515.75,274870.38,Mobile,Lookalike,6.68,9.1,3.74
REC1007121,CMP1018,CUS104943,2025-09-15,68635,1001,54,12207.6,41083.79,Mobile,Prospecting,1.46,5.39,3.37
REC1013548,CMP1042,CUS104111,2024-09-12,34425,2372,109,3063,157623.76,Desktop,Prospecting,1.75,18.08,51.46
REC1023809,CMP1103,CUS107783,2024-06-26,4830,341,39,4186.43,33551.77,Desktop,Retargeting,7.06,11.44,8.01
REC1025824,CMP1021,CUS102548,2024-03-28,61269,2018,354,6605.12,349519.34,Mobile,Lookalike,3.29,17.54,52.92
REC1025983,CMP1080,CUS101225,2024-12-07,71290,5854,158,69436.13,208270.4,Mobile,Prospecting,8.21,2.7,3
REC1019684,CMP1083,CUS101292,2024-03-12,15586,621,61,5661.05,56134.38,Tablet,Retargeting,3.98,9.82,9.92
REC1007068,CMP1008,CUS107124,2025-05-19,84451,8731,361,30994.66,30411.73,Mobile,Prospecting,10.34,4.13,0.98
REC1030117,CMP1010,CUS107089,2024-01-17,32324,1711,86,23312.92,107732.92,Mobile,Prospecting,5.29,5.03,4.62
REC1033875,CMP1060,CUS105472,2025-05-24,26853,1010,210,12707.59,233604.17,Mobile,Lookalike,3.76,20.79,18.38
REC1008822,CMP1108,CUS105108,2025-07-31,67052,5227,982,37458.38,974730.68,Mobile,Lookalike,7.8,18.79,26.02
REC1015132,CMP1073,CUS107561,2024-05-12,25290,282,2,4416.43,1530.52,Tablet,Lookalike,1.12,0.71,0.35
REC1010113,CMP1107,CUS106783,2024-04-27,47003,5263,170,43442.02,248316.66,Desktop,Retargeting,11.2,3.23,5.72
REC1012549,CMP1096,CUS102618,2025-06-29,531,68,11,858.86,8405.85,Desktop,Retargeting,12.81,16.18,9.79
REC1025513,CMP1110,CUS105195,2024-03-31,44574,2526,71,12839.27,79105.36,Mobile,Lookalike,5.67,2.81,6.16
REC1012077,CMP1034,CUS104249,2025-09-10,77891,641,32,3838.08,26313.9,Mobile,Prospecting,0.82,4.99,6.86
REC1027102,CMP1102,CUS106737,2024-06-16,3252,111,13,1152.48,7431.98,Mobile,Prospecting,3.41,11.71,6.45
REC1000084,CMP1022,CUS100186,2025-04-12,6658,474,72,4190.62,101460.31,Desktop,Lookalike,7.12,15.19,24.21
REC1010498,CMP1046,CUS100814,2024-10-12,23909,2713,448,13611.86,456440.06,Mobile,Retargeting,11.35,16.51,33.53
REC1019796,CMP1032,CUS107501,2024-11-14,48181,4274,550,8862.3,307412.07,Desktop,Prospecting,8.87,12.87,34.69
REC1003851,CMP1073,CUS107286,2025-11-27,45197,2639,266,42791.62,207237.77,Mobile,Prospecting,5.84,10.08,4.84
REC1016746,CMP1011,CUS103982,2024-05-15,19612,1306,183,9635.09,58025.74,Tablet,Lookalike,6.66,14.01,6.02
REC1026618,CMP1077,CUS104373,2024-06-02,64929,6920,75,82478.76,83317.82,Mobile,Prospecting,10.66,1.08,1.01
REC1010432,CMP1117,CUS105364,2024-10-04,25778,1652,311,11978.75,309944.38,Mobile,Prospecting,6.41,18.83,25.87
REC1020830,CMP1070,CUS100771,2025-08-23,82850,4572,318,18208.84,119619.8,Mobile,Retargeting,5.52,6.96,6.57
REC1003607,CMP1023,CUS100944,2024-11-19,35315,4068,812,46592.02,1175276.21,Desktop,Prospecting,11.52,19.96,25.22
REC1015589,CMP1101,CUS105041,2025-11-09,60571,2338,183,3699.2,76935.93,Mobile,Prospecting,3.86,7.83,20.8
REC1031718,CMP1048,CUS104264,2024-08-18,85839,5317,758,74824.49,701905.71,Mobile,Lookalike,6.19,14.26,9.38
REC1006153,CMP1006,CUS105023,2024-12-01,92148,1913,356,13946.26,167308.26,Mobile,Prospecting,2.08,18.61,12
REC1001320,CMP1043,CUS102218,2025-07-29,14585,934,33,6387.39,43427.38,Mobile,Retargeting,6.4,3.53,6.8
REC1028768,CMP1036,CUS102762,2024-08-02,11608,913,73,5723.02,97890.18,Mobile,Prospecting,7.87,8,17.1
REC1010568,CMP1077,CUS106332,2024-03-18,36586,2543,283,8867.53,119060.85,Desktop,Prospecting,6.95,11.13,13.43
REC1005817,CMP1053,CUS105411,2025-02-21,42823,551,88,7226.82,112574.44,Mobile,Lookalike,1.29,15.97,15.58
REC1031546,CMP1047,CUS102975,2024-10-08,82537,1646,226,24285.78,80431.93,Desktop,Retargeting,1.99,13.73,3.31
REC1018330,CMP1118,CUS100748,2024-03-12,27430,2143,399,22414.05,261885.81,Mobile,Prospecting,7.81,18.62,11.68
REC1024731,CMP1109,CUS104019,2025-02-17,51072,1999,22,19089.35,13318.77,Mobile,Lookalike,3.91,1.1,0.7
REC1008360,CMP1080,CUS102124,2024-10-10,73251,2861,340,26974.96,366778.14,Mobile,Prospecting,3.91,11.88,13.6
REC1020510,CMP1019,CUS107764,2024-08-03,18571,384,37,3440.33,44223.87,Desktop,Prospecting,2.07,9.64,12.85
REC1016839,CMP1046,CUS105967,2024-05-26,72187,4635,496,43375.25,278200.65,Mobile,Prospecting,6.42,10.7,6.41
REC1017527,CMP1024,CUS103886,2024-04-11,36517,808,134,1678.73,180854.85,Mobile,Retargeting,2.21,16.58,107.73
REC1008486,CMP1087,CUS107202,2025-01-29,28461,224,41,1818.09,15695.28,Mobile,Lookalike,0.79,18.3,8.63
REC1015480,CMP1068,CUS104724,2024-03-05,79212,1570,135,19123.78,47616.5,Desktop,Prospecting,1.98,8.6,2.49
REC1000551,CMP1068,CUS106407,2024-11-23,51140,2713,276,45585.31,266325.95,Desktop,Prospecting,5.31,10.17,5.84
REC1007276,CMP1068,CUS101440,2024-06-29,26038,2542,455,43850.19,373013.15,Mobile,Lookalike,9.76,17.9,8.51
REC1030904,CMP1023,CUS103533,2025-04-19,1168,27,1,62.55,558.98,Mobile,Lookalike,2.31,3.7,8.94
REC1002803,CMP1025,CUS101859,2025-08-17,54209,4198,767,45427.2,968272.07,Desktop,Prospecting,7.74,18.27,21.31
REC1025283,CMP1003,CUS103281,2024-08-08,54583,1010,183,14911.74,127222.65,Desktop,Lookalike,1.85,18.12,8.53
REC1000149,CMP1113,CUS101244,2025-09-04,79252,3273,292,58853.63,210713.55,Mobile,Prospecting,4.13,8.92,3.58
REC1019453,CMP1083,CUS106563,2024-03-02,99425,9130,196,18168.55,156657.52,Desktop,Lookalike,9.18,2.15,8.62
REC1022953,CMP1058,CUS103822,2024-07-01,44768,2585,433,23526.96,603022.38,Desktop,Retargeting,5.77,16.75,25.63
REC1008684,CMP1073,CUS104850,2024-03-25,19529,1582,206,14028.47,160019.86,Mobile,Lookalike,8.1,13.02,11.41
REC1000094,CMP1024,CUS102649,2024-06-14,74614,5845,476,100229.4,228701.24,Mobile,Prospecting,7.83,8.14,2.28
REC1026101,CMP1108,CUS104343,2025-09-13,41837,3613,393,44230,128380.55,Desktop,Retargeting,8.64,10.88,2.9
REC1000914,CMP1037,CUS105372,2024-10-17,78407,1680,86,22660.26,86274.88,Tablet,Lookalike,2.14,5.12,3.81
REC1014846,CMP1114,CUS103043,2025-03-16,76728,7579,1508,105796.29,783865.05,Desktop,Prospecting,9.88,19.9,7.41
REC1028076,CMP1075,CUS105197,2025-08-20,4579,93,11,1393.97,3676.45,Mobile,Lookalike,2.03,11.83,2.64
REC1024021,CMP1088,CUS100288,2024-01-15,91989,5005,369,11542.77,112857.84,Mobile,Retargeting,5.44,7.37,9.78
REC1017880,CMP1063,CUS100674,2025-05-14,27419,1838,68,27263.29,27904.01,Mobile,Prospecting,6.7,3.7,1.02
REC1030169,CMP1014,CUS106991,2025-10-13,88138,6880,1313,11951.43,326991.37,Mobile,Retargeting,7.81,19.08,27.36
REC1019981,CMP1026,CUS100906,2025-11-22,42410,3081,427,18656.275,263004.89,Desktop,Prospecting,7.26,13.86,15.61
REC1014393,CMP1008,CUS101340,2024-07-12,41252,1739,124,6323.74,182629.92,Desktop,Lookalike,4.22,7.13,28.88
REC1027753,CMP1117,CUS102441,2025-02-11,5679,500,61,7199.89,23353.82,Desktop,Prospecting,8.8,12.2,3.24
REC1004885,CMP1077,CUS105138,2024-05-25,82952,8336,696,123322.95,877276.01,Mobile,Retargeting,10.05,8.35,7.11
REC1010633,CMP1042,CUS107368,2024-01-19,6791,345,53,4773.03,15202.8,Mobile,Lookalike,5.08,15.36,3.19
REC1033906,CMP1104,CUS101955,2025-02-19,33071,501,70,8196.89,28363.39,Mobile,Prospecting,1.51,13.97,3.46
REC1022816,CMP1041,CUS105233,2024-07-16,37399,2448,108,20882.56,154928.07,Desktop,Prospecting,6.55,4.41,7.42
REC1007873,CMP1030,CUS100643,2024-09-11,23523,665,63,4628.46,90560.54,Tablet,Retargeting,2.83,9.47,19.57
REC1030658,CMP1084,CUS100364,2025-09-21,97855,904,73,13164.26,8366.9,Desktop,Prospecting,0.92,8.08,0.64
REC1032625,CMP1087,CUS105064,2025-09-27,16502,1746,172,17170.03,200488.57,Mobile,Retargeting,10.58,9.85,11.68
REC1026791,CMP1077,CUS107142,2025-07-24,90796,10678,223,142162.27,40192.59,Mobile,Prospecting,11.76,2.09,0.28
REC1030349,CMP1044,CUS106197,2025-05-04,94173,3832,705,62182.33,218343.43,Desktop,Prospecting,4.07,18.4,3.51
REC1011548,CMP1014,CUS104735,2025-06-18,58476,3477,55,48074.23,22210.48,Desktop,Retargeting,5.95,1.58,0.46
REC1027086,CMP1039,CUS105960,2024-09-12,74624,711,77,4668.24,105794.54,Desktop,Prospecting,0.95,10.83,22.66
REC1012333,CMP1000,CUS102154,2025-06-10,10097,142,24,1367.04,34339.36,Mobile,Prospecting,1.41,16.9,25.12
REC1030294,CMP1006,CUS106395,2024-09-15,13352,226,34,2931.03,16621.05,Desktop,Prospecting,1.69,15.04,5.67
REC1031199,CMP1030,CUS105817,2024-08-14,66258,1804,202,6073.35,205059.08,Desktop,Prospecting,2.72,11.2,33.76
REC1019163,CMP1030,CUS102734,2024-05-21,26820,2588,184,22814.07,61469.26,Mobile,Prospecting,9.65,7.11,2.69
REC1024080,CMP1024,CUS103948,2024-06-09,27991,164,16,1409.19,3253.76,Desktop,Retargeting,0.59,9.76,2.31
REC1010121,CMP1092,CUS103820,2025-04-03,29020,2962,495,13257.19,316297.53,Desktop,Prospecting,10.21,16.71,23.86
REC1004901,CMP1046,CUS102742,2024-05-13,77325,5433,1067,40104.75,331093.52,Mobile,Prospecting,7.03,19.64,8.26
REC1018383,CMP1085,CUS106322,2024-12-12,51018,1588,199,19396.75,88502.97,Mobile,Lookalike,3.11,12.53,4.56
REC1021333,CMP1023,CUS107865,2025-08-21,43706,4308,645,69071.77,450640.14,Mobile,Lookalike,9.86,14.97,6.52
REC1024738,CMP1004,CUS102900,2024-06-07,45179,1211,78,13546.53,64484.03,Mobile,Prospecting,2.68,6.44,4.76
REC1001967,CMP1038,CUS106902,2024-04-08,90862,2075,189,12847.39,269141.77,Mobile,Lookalike,2.28,9.11,20.95
REC1031004,CMP1071,CUS103861,2024-01-15,33263,2351,127,23160.06,169634.12,Mobile,Retargeting,7.07,5.4,7.32
REC1009376,CMP1044,CUS105018,2025-04-09,68709,4895,403,37773.99,489232.25,Mobile,Retargeting,7.12,8.23,12.95
REC1027119,CMP1009,CUS101982,2024-04-11,38234,4187,140,55675.38,79343.74,Mobile,Retargeting,10.95,3.34,1.43
REC1001634,CMP1088,CUS105625,2024-02-18,82475,7956,1471,67037.92,1059048.56,Mobile,Prospecting,9.65,18.49,15.8
REC1020335,CMP1059,CUS106093,2025-02-07,843,55,0,351.31,0,Desktop,Prospecting,6.52,0,0
REC1032133,CMP1069,CUS104269,2025-10-22,55723,1938,87,18030.18,83606.18,Tablet,Prospecting,3.48,4.49,4.64
REC1019075,CMP1032,CUS107871,2025-05-18,31638,831,48,7905.1,22058.11,Mobile,Lookalike,2.63,5.78,2.79
REC1027217,CMP1091,CUS103003,2024-07-14,2484,207,26,1429.38,22481.41,Desktop,Lookalike,8.33,12.56,15.73
REC1032566,CMP1097,CUS103457,2024-03-11,57095,6468,956,18614.13,912957.87,Mobile,Prospecting,11.33,14.78,49.05
REC1024625,CMP1091,CUS104062,2024-04-08,25395,577,23,8322.3,12812.02,Desktop,Lookalike,2.27,3.99,1.54
REC1009671,CMP1086,CUS106079,2024-06-09,47978,3524,423,37773.99,347104.97,Mobile,Lookalike,7.35,12,9.19
REC1030203,CMP1006,CUS106005,2025-07-12,92194,1485,270,22759.33,290171.38,Desktop,Prospecting,1.61,18.18,12.75
REC1031162,CMP1072,CUS107257,2024-10-25,29931,2464,381,21020.01,510185.32,Mobile,Prospecting,8.23,15.46,24.27
REC1016827,CMP1042,CUS103082,2025-05-07,90313,4187,647,10177.17,136911.9,Mobile,Prospecting,4.64,15.45,13.45
REC1033730,CMP1062,CUS101652,2024-02-17,35290,4019,154,27758.28,220415.49,Mobile,Prospecting,11.39,3.83,7.94
REC1010330,CMP1037,CUS102895,2024-10-16,18838,646,78,5577.76,47248.71,Desktop,Lookalike,3.43,12.07,8.47
REC1027259,CMP1034,CUS106060,2024-04-01,52809,3112,296,51196.05,240042.01,Desktop,Prospecting,5.89,9.51,4.69
REC1034490,CMP1056,CUS105124,2024-07-30,20586,1164,204,4664.76,129432.01,Desktop,Prospecting,5.65,17.53,27.75
REC1014761,CMP1105,CUS106409,2024-08-10,56113,1219,213,17036.23,208400.82,Mobile,Prospecting,2.17,17.47,12.23
REC1020290,CMP1028,CUS102469,2024-08-24,40634,1099,111,13135.38,39406.3,Mobile,Retargeting,2.7,10.1,3
REC1027138,CMP1119,CUS107998,2024-10-17,42323,1949,58,9432.21,8213.39,Mobile,Lookalike,4.61,2.98,0.87
REC1017716,CMP1051,CUS101920,2025-01-27,81695,9262,1423,24054.38,262413.95,Mobile,Prospecting,11.34,15.36,10.91
REC1009224,CMP1092,CUS105403,2025-09-24,25454,675,4,11919.9,1548.29,Mobile,Prospecting,2.65,0.59,0.13
REC1005149,CMP1109,CUS106375,2024-07-20,74219,5515,741,35810.2,326874.93,Mobile,Prospecting,7.43,13.44,9.13
REC1015115,CMP1061,CUS101585,2025-09-03,50273,1722,171,8687.13,249622.57,Desktop,Lookalike,3.43,9.93,28.73
REC1019650,CMP1014,CUS107293,2024-12-07,98168,5630,800,37637.34,1158695.85,Mobile,Retargeting,5.74,14.21,30.79
REC1010522,CMP1033,CUS102546,2024-10-17,79318,7903,987,65463.44,1216481.33,Mobile,Retargeting,9.96,12.49,18.58
REC1019072,CMP1054,CUS104760,2024-11-13,22096,739,64,2643.71,35039.34,Mobile,Retargeting,3.34,8.66,13.25
REC1018098,CMP1070,CUS100557,2025-01-22,53940,3966,167,16058.25,234474.72,Mobile,Prospecting,7.35,4.21,14.6
REC1027603,CMP1024,CUS100987,2024-09-11,79309,2202,378,20667.76,36998.41,Mobile,Retargeting,2.78,17.17,1.79
REC1032273,CMP1056,CUS103263,2025-11-23,67046,2895,82,42221.84,12975.19,Mobile,Retargeting,4.32,2.83,0.31
